,Label,Weight
166914,b,0.7440562472300001
166915,b,0.07389912981499999
166916,s,0.0015027048310099999
166917,b,5.78343165118
166918,s,0.0015027048310099999
166919,b,5.606968147100001
166920,s,0.018636116672000002
166921,b,1.68161144262
166922,b,4.44052844684
166923,b,4.86533832985
166924,b,1.68161144262
166925,b,2.53187629343
166926,s,0.0015027048310099999
166927,b,0.0713571365583
166928,b,1.68161144262
166929,s,0.018636116672000002
166930,b,4.30455825023
166931,b,2.38843473106
166932,s,0.0015027048310099999
166933,s,0.018636116672000002
166934,b,1.3733909471099999
166935,s,0.0015027048310099999
166936,s,0.018636116672000002
166937,b,1.4548484726800002
166938,b,4.23331828635
166939,s,0.0026533113373299996
166940,b,1.68161144262
166941,s,0.018636116672000002
166942,b,2.66177260593
166943,s,0.0026533113373299996
166944,s,0.0015027048310099999
166945,s,0.018636116672000002
166946,s,0.0015027048310099999
166947,s,0.0015027048310099999
166948,b,6.63755200026
166949,b,2.17723842806
166950,b,2.68314113526
166951,b,5.10814557507
166952,b,2.32763004477
166953,s,0.0015027048310099999
166954,b,2.55039039387
166955,s,0.0015027048310099999
166956,s,0.0015027048310099999
166957,s,0.0015027048310099999
166958,b,5.74130682973
166959,s,0.00150187015894
166960,b,4.842750806680001
166961,s,0.018636116672000002
166962,s,0.018636116672000002
166963,s,0.00150187015894
166964,s,0.0015027048310099999
166965,b,1.68161144262
166966,b,0.789461385504
166967,b,4.9153467502499995
166968,s,0.0015027048310099999
166969,b,2.01478142479
166970,s,0.0015027048310099999
166971,b,2.5790298589300003
166972,b,1.68161144262
166973,b,4.74456117233
166974,b,0.07389912981499999
166975,b,4.10021073319
166976,b,5.698815419369999
166977,b,6.34061487311
166978,s,0.018636116672000002
166979,b,4.66119045776
166980,s,0.018636116672000002
166981,s,0.0015027048310099999
166982,s,0.018636116672000002
166983,b,5.08437137938
166984,b,2.01627328095
166985,b,4.45641274815
166986,b,2.43405766502
166987,b,2.10129805088
166988,s,0.018636116672000002
166989,s,0.018636116672000002
166990,b,2.3685590619599997
166991,s,0.0015027048310099999
166992,b,0.309795155685
166993,s,0.018636116672000002
166994,b,1.68161144262
166995,b,2.69539605755
166996,s,0.018636116672000002
166997,b,2.2869146144999997
166998,b,1.68161144262
166999,s,0.0015027048310099999
167000,s,0.0015027048310099999
167001,b,0.07389912981499999
167002,b,0.309795155685
167003,s,0.00150187015894
167004,b,2.19680605063
167005,b,1.68161144262
167006,b,0.893657584265
167007,s,0.0015027048310099999
167008,b,1.8790474654900002
167009,s,0.0015027048310099999
167010,s,0.0026533113373299996
167011,b,4.462637357819999
167012,b,1.4548484726800002
167013,s,0.018636116672000002
167014,b,1.68161144262
167015,b,4.51570791602
167016,s,0.0015027048310099999
167017,b,2.42711813281
167018,b,1.4410438827399998
167019,b,1.1999510928000001
167020,b,4.93590217576
167021,b,3.3330617767
167022,b,6.21391553354
167023,s,0.0015027048310099999
167024,b,1.4548484726800002
167025,b,4.85659948446
167026,b,1.1940129008
167027,b,4.57799555981
167028,b,1.08122733809
167029,b,5.08042456379
167030,s,0.0015027048310099999
167031,s,0.0015027048310099999
167032,b,2.22031926032
167033,b,2.1941094068
167034,b,1.68161144262
167035,s,0.018636116672000002
167036,s,0.0015027048310099999
167037,b,0.309795155685
167038,b,0.307169523947
167039,s,0.018636116672000002
167040,b,1.10923663715
167041,b,5.41729660894
167042,b,2.03037351346
167043,b,6.463080579730001
167044,b,0.7440562472300001
167045,b,5.00283718715
167046,b,1.1730138782
167047,s,0.018636116672000002
167048,b,4.672153972419999
167049,b,0.7440562472300001
167050,b,1.68161144262
167051,s,0.018636116672000002
167052,s,0.018636116672000002
167053,s,0.0026533113373299996
167054,b,2.5930451091499997
167055,s,0.018636116672000002
167056,b,2.48230569609
167057,s,0.018636116672000002
167058,s,0.018636116672000002
167059,b,2.24981582926
167060,b,0.0640607773058
167061,s,0.0015027048310099999
167062,s,0.0015027048310099999
167063,s,0.018636116672000002
167064,b,1.68161144262
167065,s,0.018636116672000002
167066,b,5.4644893273
167067,b,2.40540908382
167068,b,2.41371752194
167069,s,0.018636116672000002
167070,b,5.643898075369999
167071,b,1.0661964556299999
167072,b,6.46404862046
167073,s,0.0026533113373299996
167074,s,0.018636116672000002
167075,s,0.0015027048310099999
167076,b,0.309795155685
167077,s,0.0015027048310099999
167078,s,0.0026533113373299996
167079,s,0.0026533113373299996
167080,b,2.4150575189
167081,b,1.68161144262
167082,s,0.0026533113373299996
167083,s,0.0026533113373299996
167084,b,4.33018871625
167085,b,3.09790025677
167086,s,0.0015027048310099999
167087,b,1.7875344034599998
167088,b,1.8228777561200002
167089,b,5.52456472087
167090,b,2.2860741789900003
167091,b,1.9351373608000002
167092,s,0.018636116672000002
167093,s,0.00150187015894
167094,s,0.018636116672000002
167095,s,0.0015027048310099999
167096,s,0.018636116672000002
167097,s,0.018636116672000002
167098,b,5.033307285859999
167099,s,0.018636116672000002
167100,s,0.0015027048310099999
167101,s,0.0015027048310099999
167102,b,1.68161144262
167103,b,3.0157308351300003
167104,b,0.0713571365583
167105,b,2.3070416980400004
167106,s,0.018636116672000002
167107,s,0.018636116672000002
167108,b,1.68161144262
167109,s,0.0015027048310099999
167110,b,2.87259928352
167111,s,0.018636116672000002
167112,s,0.018636116672000002
167113,s,0.0015027048310099999
167114,s,0.0015027048310099999
167115,b,1.68161144262
167116,b,1.68161144262
167117,b,0.07389912981499999
167118,s,0.018636116672000002
167119,b,1.68161144262
167120,b,1.68161144262
167121,s,0.018636116672000002
167122,b,2.00514356881
167123,s,0.018636116672000002
167124,b,1.4548484726800002
167125,s,0.018636116672000002
167126,b,2.41891146026
167127,s,0.018636116672000002
167128,b,1.68161144262
167129,b,3.0210303665900002
167130,b,2.36458641068
167131,b,1.09703112595
167132,s,0.018636116672000002
167133,s,0.0015027048310099999
167134,b,1.7867039433400003
167135,b,2.055942681
167136,b,0.0834140312717
167137,b,2.04376258908
167138,b,5.34570056672
167139,s,0.018636116672000002
167140,s,0.0015027048310099999
167141,b,4.49941728716
167142,b,0.0640607773058
167143,s,0.0015027048310099999
167144,b,4.88632570031
167145,s,0.00150187015894
167146,b,0.307169523947
167147,b,1.96969109643
167148,b,2.65196267503
167149,b,0.7440562472300001
167150,b,2.8414259132099997
167151,b,2.3310841917
167152,b,1.1465264073299999
167153,s,0.0015027048310099999
167154,s,0.018636116672000002
167155,b,2.85155653274
167156,b,0.7440562472300001
167157,s,0.0015027048310099999
167158,s,0.0015027048310099999
167159,b,0.07389912981499999
167160,b,4.60062682515
167161,s,0.0015027048310099999
167162,s,0.0015027048310099999
167163,s,0.0015027048310099999
167164,s,0.018636116672000002
167165,s,0.018636116672000002
167166,b,0.07389912981499999
167167,b,2.13198977745
167168,b,0.7440562472300001
167169,s,0.018636116672000002
167170,b,2.47316191643
167171,s,0.0015027048310099999
167172,s,0.018636116672000002
167173,b,1.9828042648099997
167174,b,4.73086184515
167175,b,1.68161144262
167176,b,0.0713571365583
167177,b,2.9137497821099996
167178,b,4.2337316648300005
167179,b,4.8059485368
167180,b,0.07389912981499999
167181,b,0.7440562472300001
167182,s,0.0015027048310099999
167183,s,0.0015027048310099999
167184,b,0.358539992008
167185,s,0.0015027048310099999
167186,b,1.68161144262
167187,b,4.638332226569999
167188,s,0.0015027048310099999
167189,b,0.7440562472300001
167190,b,2.6379540913299997
167191,s,0.0015027048310099999
167192,b,1.4548484726800002
167193,s,0.0015027048310099999
167194,s,0.0026533113373299996
167195,b,1.96840278113
167196,b,2.94833591593
167197,b,0.0713571365583
167198,b,4.73554517007
167199,b,2.2287802388099998
167200,b,1.8069416066900004
167201,s,0.0015027048310099999
167202,s,0.0026533113373299996
167203,b,4.61407281503
167204,s,0.0026533113373299996
167205,b,2.1946629060900005
167206,s,0.00150187015894
167207,s,0.018636116672000002
167208,s,0.0015027048310099999
167209,b,1.68161144262
167210,b,1.4548484726800002
167211,b,6.29576486176
167212,s,0.018636116672000002
167213,b,1.68161144262
167214,s,0.0015027048310099999
167215,b,4.79618179848
167216,s,0.0015027048310099999
167217,s,0.00150187015894
167218,b,4.9147195667000005
167219,b,0.7440562472300001
167220,b,2.23615005966
167221,s,0.0015027048310099999
167222,s,0.0015027048310099999
167223,b,0.07389912981499999
167224,b,1.68161144262
167225,s,0.0015027048310099999
167226,b,0.7440562472300001
167227,b,4.89136247049
167228,s,0.0015027048310099999
167229,b,6.06880530712
167230,b,1.68161144262
167231,b,5.189122535769999
167232,s,0.00150187015894
167233,b,2.00591763953
167234,s,0.0015027048310099999
167235,b,5.07597003431
167236,b,0.07389912981499999
167237,b,2.4665426286
167238,b,5.0101845989300005
167239,s,0.0015027048310099999
167240,b,4.69013822302
167241,b,1.68161144262
167242,s,0.018636116672000002
167243,b,0.7440562472300001
167244,s,0.00150187015894
167245,s,0.0015027048310099999
167246,s,0.0015027048310099999
167247,s,0.018636116672000002
167248,s,0.0015027048310099999
167249,s,0.0015027048310099999
167250,b,2.35060292586
167251,b,2.92093616407
167252,s,0.018636116672000002
167253,b,0.7440562472300001
167254,s,0.0015027048310099999
167255,b,1.68161144262
167256,b,4.59392846001
167257,b,4.77065809786
167258,s,0.018636116672000002
167259,b,0.773356789585
167260,s,0.0015027048310099999
167261,b,2.30598803345
167262,b,5.42068509454
167263,b,0.307169523947
167264,b,4.71619190842
167265,b,4.4399161494
167266,b,1.34757322932
167267,s,0.018636116672000002
167268,b,0.07389912981499999
167269,b,1.68161144262
167270,b,2.18585666072
167271,b,1.4548484726800002
167272,b,5.45417185298
167273,b,4.96208279491
167274,b,5.28855713592
167275,b,2.3741300537
167276,b,1.68161144262
167277,s,0.0015027048310099999
167278,b,1.68161144262
167279,b,4.636905586519999
167280,b,2.05953433093
167281,b,0.07389912981499999
167282,b,1.96712384162
167283,b,4.28576072584
167284,b,0.7440562472300001
167285,b,1.4548484726800002
167286,b,1.68161144262
167287,s,0.018636116672000002
167288,b,6.41159727332
167289,b,2.43358077707
167290,b,2.40274585236
167291,b,4.4660954398
167292,b,2.31693004211
167293,b,2.32635706093
167294,b,5.568623915680001
167295,s,0.018636116672000002
167296,b,1.8616045375699999
167297,s,0.018636116672000002
167298,b,5.2295038625
167299,b,4.912407909750001
167300,s,0.018636116672000002
167301,b,1.1139751433
167302,s,0.0015027048310099999
167303,b,0.7440562472300001
167304,b,0.309795155685
167305,b,1.86264587368
167306,b,0.0713571365583
167307,b,2.1773162678
167308,s,0.018636116672000002
167309,b,2.09065805617
167310,b,1.68161144262
167311,b,0.981888266191
167312,b,0.07389912981499999
167313,s,0.0015027048310099999
167314,b,0.307169523947
167315,b,4.534101443
167316,b,4.30250820923
167317,s,0.0015027048310099999
167318,b,2.14426552404
167319,s,0.0015027048310099999
167320,s,0.018636116672000002
167321,s,0.00150187015894
167322,b,1.4548484726800002
167323,b,2.65053456094
167324,b,2.7908984590900006
167325,s,0.0015027048310099999
167326,b,1.68161144262
167327,b,1.3733909471099999
167328,b,1.68161144262
167329,b,6.84745675781
167330,s,0.018636116672000002
167331,s,0.0015027048310099999
167332,b,4.668956461790001
167333,b,1.68161144262
167334,s,0.018636116672000002
167335,s,0.0026533113373299996
167336,b,2.17473332035
167337,b,2.59139874613
167338,b,1.3733909471099999
167339,s,0.0015027048310099999
167340,b,0.07389912981499999
167341,s,0.00150187015894
167342,b,4.903567672
167343,s,0.0015027048310099999
167344,b,0.307169523947
167345,s,0.018636116672000002
167346,b,5.2627338979400005
167347,b,5.899054545269999
167348,b,0.8789996894609999
167349,s,0.0015027048310099999
167350,b,2.62537942382
167351,s,0.0015027048310099999
167352,b,5.10308370892
167353,b,0.309795155685
167354,b,2.20884929259
167355,s,0.0015027048310099999
167356,s,0.0015027048310099999
167357,b,4.42939084942
167358,s,0.0015027048310099999
167359,s,0.0026533113373299996
167360,s,0.0026533113373299996
167361,b,5.1075711965499995
167362,b,5.1357502442000005
167363,b,1.68161144262
167364,s,0.0015027048310099999
167365,s,0.0015027048310099999
167366,s,0.018636116672000002
167367,b,0.7440562472300001
167368,b,0.7861649948549999
167369,s,0.0015027048310099999
167370,b,1.88432604627
167371,b,2.20392794181
167372,b,2.36363240422
167373,s,0.0026533113373299996
167374,s,0.018636116672000002
167375,s,0.0015027048310099999
167376,s,0.0026533113373299996
167377,b,4.43561048614
167378,s,0.0015027048310099999
167379,s,0.0015027048310099999
167380,b,1.4548484726800002
167381,b,7.17802476653
167382,b,1.04040658713
167383,b,5.37532373119
167384,b,3.0697422958200002
167385,b,2.82026769588
167386,s,0.0015027048310099999
167387,s,0.0015027048310099999
167388,s,0.00150187015894
167389,s,0.018636116672000002
167390,s,0.0015027048310099999
167391,b,4.38604050065
167392,s,0.00150187015894
167393,b,0.0640607773058
167394,s,0.00150187015894
167395,s,0.018636116672000002
167396,b,4.76130144684
167397,b,1.9831189622499998
167398,b,1.68161144262
167399,b,1.9130448841900003
167400,b,0.07389912981499999
167401,s,0.018636116672000002
167402,b,1.4548484726800002
167403,s,0.018636116672000002
167404,s,0.0015027048310099999
167405,b,2.65475899802
167406,b,5.430123588890001
167407,b,0.309795155685
167408,b,2.32847835023
167409,b,0.0713571365583
167410,b,3.05648743708
167411,s,0.018636116672000002
167412,b,1.42437267308
167413,b,5.43061404849
167414,s,0.0015027048310099999
167415,b,2.00630379433
167416,b,1.8937031312900001
167417,s,0.00150187015894
167418,b,1.4548484726800002
167419,b,1.4548484726800002
167420,b,0.07389912981499999
167421,b,4.67770699329
167422,b,4.41090537178
167423,s,0.0015027048310099999
167424,b,1.68161144262
167425,s,0.0015027048310099999
167426,b,0.307169523947
167427,b,4.3274137594
167428,b,0.9947133350299999
167429,b,5.65030255979
167430,s,0.0015027048310099999
167431,s,0.00150187015894
167432,b,1.68161144262
167433,s,0.0026533113373299996
167434,b,4.43312320633
167435,b,1.8827494185900002
167436,b,0.309795155685
167437,b,0.300975113091
167438,b,4.7658357239699995
167439,b,4.2998896275
167440,b,2.25194115974
167441,s,0.0026533113373299996
167442,s,0.0015027048310099999
167443,s,0.0015027048310099999
167444,s,0.0015027048310099999
167445,b,1.3296165935700002
167446,b,4.48835191918
167447,b,1.4548484726800002
167448,b,2.36047430284
167449,b,1.26281755233
167450,b,1.7845465683900001
167451,b,5.5687872536
167452,b,1.68161144262
167453,s,0.0015027048310099999
167454,s,0.0015027048310099999
167455,b,5.00790283649
167456,b,2.22725472606
167457,b,2.4980956010799997
167458,b,1.9112479566099998
167459,b,2.3778065329599998
167460,b,1.9300079020400003
167461,b,4.829348402180001
167462,b,4.20265029161
167463,b,2.32924991029
167464,b,0.307169523947
167465,s,0.018636116672000002
167466,b,0.7440562472300001
167467,b,0.0640607773058
167468,b,3.27743693435
167469,b,0.309795155685
167470,b,1.68161144262
167471,b,1.68161144262
167472,b,2.10952364783
167473,b,1.68161144262
167474,s,0.0015027048310099999
167475,b,1.3733909471099999
167476,s,0.0015027048310099999
167477,b,2.40730848475
167478,s,0.0026533113373299996
167479,b,2.16674681318
167480,s,0.018636116672000002
167481,b,5.12747303942
167482,b,5.143028946519999
167483,s,0.0015027048310099999
167484,s,0.0026533113373299996
167485,b,0.7440562472300001
167486,b,5.63270950498
167487,s,0.00150187015894
167488,b,5.8746608041499995
167489,b,1.11879744331
167490,b,1.02942396365
167491,b,1.3612525850200001
167492,b,4.84054983176
167493,s,0.0015027048310099999
167494,s,0.018636116672000002
167495,s,0.018636116672000002
167496,b,1.9354189186200002
167497,b,0.7440562472300001
167498,s,0.018636116672000002
167499,b,0.7440562472300001
167500,b,4.97686620403
167501,b,0.863192898666
167502,b,4.48227795178
167503,b,2.8929185768
167504,b,2.5547862482599997
167505,b,4.9871347742
167506,b,2.20043120465
167507,b,1.68161144262
167508,b,0.789461385504
167509,s,0.018636116672000002
167510,b,1.68161144262
167511,s,0.0015027048310099999
167512,b,4.54723137923
167513,b,0.7440562472300001
167514,b,0.0640607773058
167515,b,1.68161144262
167516,b,5.94343228033
167517,b,1.4548484726800002
167518,b,1.68161144262
167519,s,0.0015027048310099999
167520,b,0.0834140312717
167521,b,1.68161144262
167522,b,1.9833409259900001
167523,b,0.307169523947
167524,b,4.47990570003
167525,s,0.0015027048310099999
167526,b,2.99331291947
167527,s,0.0015027048310099999
167528,s,0.018636116672000002
167529,b,2.57967744556
167530,b,2.64659698513
167531,b,2.66357133813
167532,s,0.0015027048310099999
167533,s,0.0015027048310099999
167534,b,2.49233072119
167535,b,0.0713571365583
167536,b,0.7440562472300001
167537,s,0.018636116672000002
167538,s,0.0026533113373299996
167539,s,0.018636116672000002
167540,b,2.06207760844
167541,b,5.85105195319
167542,s,0.0015027048310099999
167543,s,0.018636116672000002
167544,s,0.0015027048310099999
167545,s,0.018636116672000002
167546,s,0.0026533113373299996
167547,b,2.25387492423
167548,b,1.83256350188
167549,s,0.00150187015894
167550,b,0.0834140312717
167551,b,0.7440562472300001
167552,b,4.0250535445099995
167553,b,0.0713571365583
167554,b,5.0194022283
167555,b,0.358539992008
167556,s,0.0015027048310099999
167557,b,1.01770341156
167558,b,0.0640607773058
167559,b,4.48512987681
167560,b,4.3882186302
167561,b,6.07213145387
167562,b,0.309795155685
167563,b,1.9124586691999999
167564,b,1.4548484726800002
167565,b,0.7440562472300001
167566,b,2.26947234216
167567,s,0.018636116672000002
167568,s,0.0015027048310099999
167569,s,0.0015027048310099999
167570,s,0.0015027048310099999
167571,b,1.68161144262
167572,s,0.0015027048310099999
167573,b,5.15544387078
167574,b,1.68161144262
167575,b,0.7440562472300001
167576,b,4.32455317204
167577,b,1.35394834942
167578,s,0.0015027048310099999
167579,b,5.09217020616
167580,b,1.68161144262
167581,s,0.0015027048310099999
167582,s,0.0015027048310099999
167583,b,1.22926743793
167584,b,2.08483845655
167585,b,0.0640607773058
167586,s,0.018636116672000002
167587,b,1.68161144262
167588,b,1.68161144262
167589,s,0.0015027048310099999
167590,s,0.0015027048310099999
167591,b,4.53424024921
167592,s,0.018636116672000002
167593,b,2.5364504742
167594,b,2.67506568262
167595,b,2.07083911479
167596,b,0.0640607773058
167597,b,5.7069562311399995
167598,b,3.17117176735
167599,s,0.018636116672000002
167600,s,0.00150187015894
167601,b,4.4615654314099995
167602,b,1.68161144262
167603,b,0.307169523947
167604,s,0.0015027048310099999
167605,s,0.00150187015894
167606,b,1.68161144262
167607,s,0.018636116672000002
167608,b,4.64232117352
167609,s,0.0015027048310099999
167610,s,0.018636116672000002
167611,b,2.67378968115
167612,b,4.69000718005
167613,b,1.3733909471099999
167614,b,1.68161144262
167615,s,0.00150187015894
167616,b,3.04141537582
167617,s,0.0015027048310099999
167618,b,1.92786205597
167619,b,5.8619962150800005
167620,b,1.83877962122
167621,b,0.0713571365583
167622,s,0.0015027048310099999
167623,b,1.68161144262
167624,b,1.97119840363
167625,s,0.0015027048310099999
167626,s,0.0015027048310099999
167627,s,0.0015027048310099999
167628,b,4.77575027379
167629,b,1.8951245366599998
167630,b,4.52590535719
167631,b,4.94119941125
167632,b,5.221442018069999
167633,s,0.018636116672000002
167634,b,4.2574760627399995
167635,s,0.0015027048310099999
167636,b,1.9334687128999999
167637,b,0.7440562472300001
167638,b,1.68161144262
167639,s,0.018636116672000002
167640,b,1.81306318412
167641,s,0.0015027048310099999
167642,b,0.7440562472300001
167643,b,2.17872059354
167644,b,0.7440562472300001
167645,s,0.00150187015894
167646,b,0.07389912981499999
167647,s,0.018636116672000002
167648,b,1.88602768312
167649,b,2.87662285047
167650,b,1.68161144262
167651,s,0.018636116672000002
167652,s,0.018636116672000002
167653,b,1.68161144262
167654,s,0.0015027048310099999
167655,b,1.09973639992
167656,b,1.4548484726800002
167657,s,0.018636116672000002
167658,s,0.018636116672000002
167659,b,0.309795155685
167660,s,0.018636116672000002
167661,b,4.571805020569999
167662,b,2.62977698539
167663,b,2.53400940041
167664,b,1.3733909471099999
167665,s,0.0015027048310099999
167666,b,5.39382771486
167667,s,0.018636116672000002
167668,b,1.68161144262
167669,s,0.0026533113373299996
167670,b,3.00592056657
167671,s,0.018636116672000002
167672,s,0.0015027048310099999
167673,s,0.0015027048310099999
167674,b,0.965105912184
167675,b,4.97691645246
167676,s,0.0026533113373299996
167677,s,0.0015027048310099999
167678,s,0.0015027048310099999
167679,b,0.0640607773058
167680,b,1.4548484726800002
167681,s,0.018636116672000002
167682,b,5.106837485940001
167683,s,0.0015027048310099999
167684,b,1.4548484726800002
167685,b,1.9756363195599997
167686,s,0.018636116672000002
167687,b,4.9339421207
167688,s,0.0015027048310099999
167689,b,1.31154093497
167690,b,0.309795155685
167691,s,0.00150187015894
167692,b,5.15246217735
167693,s,0.0015027048310099999
167694,b,4.33159626603
167695,b,2.17095589387
167696,s,0.018636116672000002
167697,b,0.0713571365583
167698,s,0.0026533113373299996
167699,b,6.41863074093
167700,s,0.018636116672000002
167701,s,0.0026533113373299996
167702,b,0.07389912981499999
167703,b,3.78993759192
167704,b,0.7440562472300001
167705,b,2.0153630549
167706,b,0.307169523947
167707,s,0.0026533113373299996
167708,b,2.1474243166
167709,s,0.0015027048310099999
167710,b,2.20217776468
167711,b,1.4548484726800002
167712,b,1.99779191159
167713,b,1.68161144262
167714,b,2.64281739221
